,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,42.90,,
2,Calorie,kcal,203.00,,
3,Fibra alimentare,g,5.40,,
4,Proteine totali,g,13.30,,48.81
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,13.30,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,6.20,,51.19
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,6.20,,
13,Lipidi saturi totali,g,0.89,,
14,Acido oleico,g,1.35,,
15,Monoinsaturi totali,g,1.36,,
16,Acido linoleico,g,3.07,,
17,Acido linolenico,g,3.07,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,6.14,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,4.20,,
23,Calcio,mg,73.00,9.12,
24,Sodio,mg,3650.00,,
25,Potassio,mg,160.00,5.16,
26,Fosforo,mg,160.00,20.00,
27,Zinco,mg,3.30,33.00,
28,Tiamina (Vit.B1),mg,0.08,5.67,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.19,11.88,
31,Niacina (Vit. PP),mg,1.10,6.03,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,33.00,16.50,
34,Retinolo (equivalente),mcg,9.00,7.71,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,54.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.01,0.10,
