,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,88.00,,
2,Calorie,kcal,40.00,,
3,Fibra alimentare,g,5.20,,
4,Proteine totali,g,3.10,,32.06
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,3.10,,
7,Glucidi disponibili,g,5.10,,49.32
8,Glucidi solubili,g,5.10,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.80,,18.62
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.80,,
13,Lipidi saturi totali,g,0.05,,
14,Acido oleico,g,0.12,,
15,Monoinsaturi totali,g,0.12,,
16,Acido linoleico,g,0.10,,
17,Acido linolenico,g,0.10,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.20,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,5.50,,
23,Calcio,mg,250.00,31.25,
24,Sodio,mg,9.00,,
25,Potassio,mg,300.00,9.68,
26,Fosforo,mg,37.00,4.62,
27,Zinco,mg,0.70,7.00,
28,Tiamina (Vit.B1),mg,0.08,5.67,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.31,19.37,
31,Niacina (Vit. PP),mg,1.10,6.03,
32,Vitamina C,mg,26.00,43.33,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,658.33,564.29,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,3950.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,1.70,17.00,
