,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,34.19,,
2,Calorie,kcal,499.42,,
3,Fibra alimentare,g,1.93,,
4,Proteine totali,g,6.46,,5.18
5,Proteine animali,g,3.60,,
6,Proteine vegetali,g,2.86,,
7,Glucidi disponibili,g,2.09,,1.57
8,Glucidi solubili,g,2.09,,
9,Amido,g,0.00,,
10,Lipidi totali,g,51.71,,93.26
11,Lipidi animali,g,2.56,,
12,Lipidi vegetali,g,49.15,,
13,Lipidi saturi totali,g,9.58,,
14,Acido oleico,g,35.67,,
15,Monoinsaturi totali,g,36.17,,
16,Acido linoleico,g,4.85,,
17,Acido linolenico,g,4.85,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,9.70,,
20,Colesterolo,mg,9.50,,
21,Alcool,g,0.00,,
22,Ferro,mg,2.12,,
23,Calcio,mg,224.20,28.02,
24,Sodio,mg,1226.81,,
25,Potassio,mg,164.47,5.31,
26,Fosforo,mg,120.94,15.12,
27,Zinco,mg,1.04,10.40,
28,Tiamina (Vit.B1),mg,0.05,3.55,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.13,8.12,
31,Niacina (Vit. PP),mg,0.56,3.07,
32,Vitamina C,mg,9.10,15.17,
33,Acido folico,mg,5.42,2.71,
34,Retinolo (equivalente),mcg,247.85,202.73,
35,Retinolo,mcg,13.60,,
36,Carotene,mcg,1405.48,,
37,Vitamina D,mcg,0.02,0.20,
38,Vitamina E,mg,11.10,111.00,
