,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,37.40,,
2,Calorie,kcal,318.00,,
3,Fibra alimentare,g,0.50,,
4,Proteine totali,g,4.60,,5.68
5,Proteine animali,g,3.00,,
6,Proteine vegetali,g,1.60,,
7,Glucidi disponibili,g,43.00,,51.51
8,Glucidi solubili,g,30.00,,
9,Amido,g,13.00,,
10,Lipidi totali,g,15.40,,42.80
11,Lipidi animali,g,15.10,,
12,Lipidi vegetali,g,0.30,,
13,Lipidi saturi totali,g,7.37,,
14,Acido oleico,g,4.45,,
15,Monoinsaturi totali,g,5.04,,
16,Acido linoleico,g,0.97,,
17,Acido linolenico,g,0.97,,
18,Altri polinsaturi,g,0.05,,
19,Polinsaturi totali,g,1.99,,
20,Colesterolo,mg,189.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.70,,
23,Calcio,mg,31.00,3.88,
24,Sodio,mg,240.00,,
25,Potassio,mg,360.00,11.61,
26,Fosforo,mg,66.00,8.25,
27,Zinco,mg,0.10,1.00,
28,Tiamina (Vit.B1),mg,0.02,1.42,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.07,4.38,
31,Niacina (Vit. PP),mg,0.30,1.65,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,267.67,48.71,
35,Retinolo,mcg,253.00,,
36,Carotene,mcg,88.00,,
37,Vitamina D,mcg,0.25,2.50,
38,Vitamina E,mg,1.25,12.50,
