,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,90.30,,
2,Calorie,kcal,22.00,,
3,Fibra alimentare,g,2.60,,
4,Proteine totali,g,1.50,,25.36
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,1.50,,
7,Glucidi disponibili,g,4.10,,70.84
8,Glucidi solubili,g,1.00,,
9,Amido,g,3.10,,
10,Lipidi totali,g,0.10,,3.80
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.10,,
13,Lipidi saturi totali,g,0.02,,
14,Acido oleico,g,0.00,,
15,Monoinsaturi totali,g,0.00,,
16,Acido linoleico,g,0.03,,
17,Acido linolenico,g,0.03,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.06,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.90,,
23,Calcio,mg,53.00,6.62,
24,Sodio,mg,340.00,,
25,Potassio,mg,110.00,3.55,
26,Fosforo,mg,27.00,3.38,
27,Zinco,mg,0.20,2.00,
28,Tiamina (Vit.B1),mg,0.02,1.42,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.05,3.12,
31,Niacina (Vit. PP),mg,0.20,1.10,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,8.83,7.57,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,53.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.18,1.80,
