,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,3.90,,
2,Calorie,kcal,577.00,,
3,Fibra alimentare,g,10.80,,
4,Proteine totali,g,20.60,,14.40
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,20.60,,
7,Glucidi disponibili,g,14.00,,9.49
8,Glucidi solubili,g,9.70,,
9,Amido,g,4.30,,
10,Lipidi totali,g,48.40,,76.11
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,48.40,,
13,Lipidi saturi totali,g,6.13,,
14,Acido oleico,g,31.98,,
15,Monoinsaturi totali,g,32.67,,
16,Acido linoleico,g,7.02,,
17,Acido linolenico,g,7.02,,
18,Altri polinsaturi,g,0.04,,
19,Polinsaturi totali,g,14.08,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,6.80,,
23,Calcio,mg,135.00,16.88,
24,Sodio,mg,6.00,,
25,Potassio,mg,1093.00,35.26,
26,Fosforo,mg,503.00,62.88,
27,Zinco,mg,1.30,13.00,
28,Tiamina (Vit.B1),mg,0.82,58.16,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.17,10.62,
31,Niacina (Vit. PP),mg,1.10,6.03,
32,Vitamina C,mg,7.00,11.67,
33,Acido folico,mg,58.00,29.00,
34,Retinolo (equivalente),mcg,23.00,19.71,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,138.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,5.21,52.10,
