,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,49.20,,
2,Calorie,kcal,355.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,16.30,,18.37
5,Proteine animali,g,16.30,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.70,,0.74
8,Glucidi solubili,g,0.70,,
9,Amido,g,0.00,,
10,Lipidi totali,g,31.90,,80.89
11,Lipidi animali,g,31.90,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,9.85,,
14,Acido oleico,g,11.54,,
15,Monoinsaturi totali,g,12.76,,
16,Acido linoleico,g,3.42,,
17,Acido linolenico,g,3.42,,
18,Altri polinsaturi,g,0.23,,
19,Polinsaturi totali,g,7.07,,
20,Colesterolo,mg,1480.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,6.10,,
23,Calcio,mg,147.00,18.38,
24,Sodio,mg,50.00,,
25,Potassio,mg,120.00,3.87,
26,Fosforo,mg,586.00,73.25,
27,Zinco,mg,3.60,36.00,
28,Tiamina (Vit.B1),mg,0.27,19.15,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.35,21.87,
31,Niacina (Vit. PP),mg,0.10,0.55,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,130.00,65.00,
34,Retinolo (equivalente),mcg,640.00,115.00,
35,Retinolo,mcg,607.00,,
36,Carotene,mcg,198.00,,
37,Vitamina D,mcg,4.94,49.40,
38,Vitamina E,mg,3.11,31.10,
