,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,59.00,,
2,Calorie,kcal,201.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,25.30,,50.29
5,Proteine animali,g,25.30,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,1.00,,1.86
8,Glucidi solubili,g,1.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,10.70,,47.85
11,Lipidi animali,g,8.10,,
12,Lipidi vegetali,g,2.60,,
13,Lipidi saturi totali,g,2.31,,
14,Acido oleico,g,3.28,,
15,Monoinsaturi totali,g,4.96,,
16,Acido linoleico,g,0.32,,
17,Acido linolenico,g,0.32,,
18,Altri polinsaturi,g,1.56,,
19,Polinsaturi totali,g,2.20,,
20,Colesterolo,mg,94.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.90,,
23,Calcio,mg,32.00,4.00,
24,Sodio,mg,224.00,,
25,Potassio,mg,92.00,2.97,
26,Fosforo,mg,280.00,35.00,
27,Zinco,mg,0.50,5.00,
28,Tiamina (Vit.B1),mg,0.15,10.64,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.22,13.75,
31,Niacina (Vit. PP),mg,6.00,32.91,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,1.00,0.50,
34,Retinolo (equivalente),mcg,125.00,17.86,
35,Retinolo,mcg,125.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,2.90,29.00,
38,Vitamina E,mg,0.59,5.90,
