,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,89.00,,
2,Calorie,kcal,24.00,,
3,Fibra alimentare,g,3.10,,
4,Proteine totali,g,3.40,,57.19
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,3.40,,
7,Glucidi disponibili,g,2.00,,31.46
8,Glucidi solubili,g,2.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.30,,11.35
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.30,,
13,Lipidi saturi totali,g,0.05,,
14,Acido oleico,g,0.02,,
15,Monoinsaturi totali,g,0.02,,
16,Acido linoleico,g,0.03,,
17,Acido linolenico,g,0.03,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.06,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.20,,
23,Calcio,mg,72.00,9.00,
24,Sodio,mg,12.00,,
25,Potassio,mg,340.00,10.97,
26,Fosforo,mg,74.00,9.25,
27,Zinco,mg,0.60,6.00,
28,Tiamina (Vit.B1),mg,0.08,5.67,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.21,13.12,
31,Niacina (Vit. PP),mg,1.80,9.87,
32,Vitamina C,mg,77.00,128.33,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,123.00,105.43,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,738.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,1.30,13.00,
