,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,94.00,,
2,Calorie,kcal,19.00,,
3,Fibra alimentare,g,0.90,,
4,Proteine totali,g,1.00,,21.18
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,1.00,,
7,Glucidi disponibili,g,3.50,,69.30
8,Glucidi solubili,g,3.50,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.20,,9.53
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.20,,
13,Lipidi saturi totali,g,0.03,,
14,Acido oleico,g,0.03,,
15,Monoinsaturi totali,g,0.03,,
16,Acido linoleico,g,0.08,,
17,Acido linolenico,g,0.08,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.16,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.30,,
23,Calcio,mg,9.00,1.12,
24,Sodio,mg,6.00,,
25,Potassio,mg,297.00,9.58,
26,Fosforo,mg,25.00,3.12,
27,Zinco,mg,0.20,2.00,
28,Tiamina (Vit.B1),mg,0.02,1.42,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.00,0.00,
31,Niacina (Vit. PP),mg,0.80,4.39,
32,Vitamina C,mg,25.00,41.67,
33,Acido folico,mg,15.00,7.50,
34,Retinolo (equivalente),mcg,135.00,115.71,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,810.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,1.06,10.60,
