,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,14.10,,
2,Calorie,kcal,758.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,0.80,,0.42
5,Proteine animali,g,0.80,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,1.10,,0.54
8,Glucidi solubili,g,1.10,,
9,Amido,g,0.00,,
10,Lipidi totali,g,83.40,,99.03
11,Lipidi animali,g,83.40,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,48.78,,
14,Acido oleico,g,20.68,,
15,Monoinsaturi totali,g,23.72,,
16,Acido linoleico,g,1.57,,
17,Acido linolenico,g,1.57,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,3.14,,
20,Colesterolo,mg,250.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.00,,
23,Calcio,mg,15.00,1.88,
24,Sodio,mg,7.00,,
25,Potassio,mg,15.00,0.48,
26,Fosforo,mg,16.00,2.00,
27,Zinco,mg,0.60,6.00,
28,Tiamina (Vit.B1),mg,0.00,0.00,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.00,0.00,
31,Niacina (Vit. PP),mg,0.00,0.00,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,806.00,168.71,
35,Retinolo,mcg,731.00,,
36,Carotene,mcg,450.00,,
37,Vitamina D,mcg,0.80,8.00,
38,Vitamina E,mg,2.00,20.00,
