,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,74.80,,
2,Calorie,kcal,122.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,19.20,,63.05
5,Proteine animali,g,19.20,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,5.00,,36.95
11,Lipidi animali,g,5.00,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,1.54,,
14,Acido oleico,g,2.03,,
15,Monoinsaturi totali,g,2.23,,
16,Acido linoleico,g,0.22,,
17,Acido linolenico,g,0.22,,
18,Altri polinsaturi,g,0.13,,
19,Polinsaturi totali,g,0.57,,
20,Colesterolo,mg,56.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.00,,
23,Calcio,mg,9.00,1.12,
24,Sodio,mg,82.00,,
25,Potassio,mg,385.00,12.42,
26,Fosforo,mg,220.00,27.50,
27,Zinco,mg,2.00,20.00,
28,Tiamina (Vit.B1),mg,0.25,17.73,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.10,6.25,
31,Niacina (Vit. PP),mg,5.70,31.27,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.40,4.00,
38,Vitamina E,mg,0.09,0.90,
