,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,4.40,,
2,Calorie,kcal,581.00,,
3,Fibra alimentare,g,6.20,,
4,Proteine totali,g,19.80,,13.62
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,19.80,,
7,Glucidi disponibili,g,18.00,,12.87
8,Glucidi solubili,g,1.70,,
9,Amido,g,16.30,,
10,Lipidi totali,g,47.50,,73.51
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,47.50,,
13,Lipidi saturi totali,g,5.34,,
14,Acido oleico,g,15.63,,
15,Monoinsaturi totali,g,15.85,,
16,Acido linoleico,g,23.70,,
17,Acido linolenico,g,23.70,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,47.40,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,6.40,,
23,Calcio,mg,110.00,13.75,
24,Sodio,mg,3.00,,
25,Potassio,mg,710.00,22.90,
26,Fosforo,mg,640.00,80.00,
27,Zinco,mg,5.10,51.00,
28,Tiamina (Vit.B1),mg,1.60,113.48,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.19,11.88,
31,Niacina (Vit. PP),mg,4.10,22.49,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,2.50,2.14,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,15.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,37.77,377.70,
