,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,80.50,,
2,Calorie,kcal,86.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,14.70,,68.53
5,Proteine animali,g,14.70,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,3.00,,31.47
11,Lipidi animali,g,3.00,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,0.70,,
14,Acido oleico,g,0.52,,
15,Monoinsaturi totali,g,0.77,,
16,Acido linoleico,g,0.37,,
17,Acido linolenico,g,0.37,,
18,Altri polinsaturi,g,0.70,,
19,Polinsaturi totali,g,1.44,,
20,Colesterolo,mg,55.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.00,,
23,Calcio,mg,14.00,1.75,
24,Sodio,mg,40.00,,
25,Potassio,mg,465.00,15.00,
26,Fosforo,mg,220.00,27.50,
27,Zinco,mg,0.90,9.00,
28,Tiamina (Vit.B1),mg,0.08,5.67,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.06,3.75,
31,Niacina (Vit. PP),mg,3.00,16.46,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,13.00,6.50,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,10.60,106.00,
38,Vitamina E,mg,0.20,2.00,
