,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,73.60,,
2,Calorie,kcal,114.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,24.30,,85.15
5,Proteine animali,g,24.30,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.20,,0.66
8,Glucidi solubili,g,0.20,,
9,Amido,g,0.00,,
10,Lipidi totali,g,1.80,,14.19
11,Lipidi animali,g,1.80,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,0.58,,
14,Acido oleico,g,0.55,,
15,Monoinsaturi totali,g,0.64,,
16,Acido linoleico,g,0.31,,
17,Acido linolenico,g,0.31,,
18,Altri polinsaturi,g,0.05,,
19,Polinsaturi totali,g,0.67,,
20,Colesterolo,mg,70.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.60,,
23,Calcio,mg,5.00,0.62,
24,Sodio,mg,68.00,,
25,Potassio,mg,340.00,10.97,
26,Fosforo,mg,220.00,27.50,
27,Zinco,mg,1.90,19.00,
28,Tiamina (Vit.B1),mg,0.29,20.57,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.35,21.87,
31,Niacina (Vit. PP),mg,5.10,27.98,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.30,3.00,
38,Vitamina E,mg,0.01,0.10,
