,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,41.00,,
2,Calorie,kcal,189.00,,
3,Fibra alimentare,g,9.00,,
4,Proteine totali,g,3.50,,6.84
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,3.50,,
7,Glucidi disponibili,g,42.40,,85.24
8,Glucidi solubili,g,8.10,,
9,Amido,g,34.30,,
10,Lipidi totali,g,1.80,,7.92
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,1.80,,
13,Lipidi saturi totali,g,0.31,,
14,Acido oleico,g,0.66,,
15,Monoinsaturi totali,g,0.67,,
16,Acido linoleico,g,0.65,,
17,Acido linolenico,g,0.65,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,1.30,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.20,,
23,Calcio,mg,38.00,4.75,
24,Sodio,mg,11.00,,
25,Potassio,mg,500.00,16.13,
26,Fosforo,mg,89.00,11.12,
27,Zinco,mg,1.80,18.00,
28,Tiamina (Vit.B1),mg,0.22,15.60,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.35,21.87,
31,Niacina (Vit. PP),mg,1.40,7.68,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.98,9.80,
