,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,17.10,,
2,Calorie,kcal,283.00,,
3,Fibra alimentare,g,6.80,,
4,Proteine totali,g,1.90,,2.69
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,1.90,,
7,Glucidi disponibili,g,72.00,,95.39
8,Glucidi solubili,g,72.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.60,,1.91
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.60,,
13,Lipidi saturi totali,g,0.20,,
14,Acido oleico,g,0.02,,
15,Monoinsaturi totali,g,0.02,,
16,Acido linoleico,g,0.14,,
17,Acido linolenico,g,0.14,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.28,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,3.30,,
23,Calcio,mg,78.00,9.75,
24,Sodio,mg,52.00,,
25,Potassio,mg,864.00,27.87,
26,Fosforo,mg,29.00,3.62,
27,Zinco,mg,0.10,1.00,
28,Tiamina (Vit.B1),mg,0.12,8.51,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.08,5.00,
31,Niacina (Vit. PP),mg,0.30,1.65,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,27.00,13.50,
34,Retinolo (equivalente),mcg,3.00,2.57,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,18.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,1.05,10.50,
