,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,38.80,,
2,Calorie,kcal,226.00,,
3,Fibra alimentare,g,4.60,,
4,Proteine totali,g,6.20,,10.74
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,6.20,,
7,Glucidi disponibili,g,47.80,,84.97
8,Glucidi solubili,g,9.90,,
9,Amido,g,37.90,,
10,Lipidi totali,g,1.10,,4.29
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,1.10,,
13,Lipidi saturi totali,g,0.15,,
14,Acido oleico,g,0.12,,
15,Monoinsaturi totali,g,0.12,,
16,Acido linoleico,g,0.46,,
17,Acido linolenico,g,0.46,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.92,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.70,,
23,Calcio,mg,17.00,2.12,
24,Sodio,mg,553.00,,
25,Potassio,mg,177.00,5.71,
26,Fosforo,mg,127.00,15.88,
27,Zinco,mg,3.50,35.00,
28,Tiamina (Vit.B1),mg,0.14,9.93,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.07,4.38,
31,Niacina (Vit. PP),mg,1.20,6.58,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,24.00,12.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,1.20,12.00,
