,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,90.10,,
2,Calorie,kcal,33.00,,
3,Fibra alimentare,g,0.90,,
4,Proteine totali,g,0.80,,9.79
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,0.80,,
7,Glucidi disponibili,g,7.40,,84.70
8,Glucidi solubili,g,7.40,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.20,,5.51
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.20,,
13,Lipidi saturi totali,g,0.05,,
14,Acido oleico,g,0.00,,
15,Monoinsaturi totali,g,0.00,,
16,Acido linoleico,g,0.03,,
17,Acido linolenico,g,0.03,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.06,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.30,,
23,Calcio,mg,19.00,2.38,
24,Sodio,mg,8.00,,
25,Potassio,mg,333.00,10.74,
26,Fosforo,mg,13.00,1.62,
27,Zinco,mg,0.30,3.00,
28,Tiamina (Vit.B1),mg,0.05,3.55,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.04,2.50,
31,Niacina (Vit. PP),mg,0.60,3.29,
32,Vitamina C,mg,32.00,53.33,
33,Acido folico,mg,4.00,2.00,
34,Retinolo (equivalente),mcg,189.00,162.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,1134.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.12,1.20,
