,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,69.70,,
2,Calorie,kcal,189.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,13.80,,29.28
5,Proteine animali,g,13.80,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,1.00,,1.98
8,Glucidi solubili,g,1.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,14.40,,68.74
11,Lipidi animali,g,14.40,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,3.60,,
14,Acido oleico,g,5.35,,
15,Monoinsaturi totali,g,5.74,,
16,Acido linoleico,g,0.68,,
17,Acido linolenico,g,0.68,,
18,Altri polinsaturi,g,0.28,,
19,Polinsaturi totali,g,1.64,,
20,Colesterolo,mg,852.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,2.60,,
23,Calcio,mg,52.00,6.50,
24,Sodio,mg,138.00,,
25,Potassio,mg,210.00,6.77,
26,Fosforo,mg,200.00,25.00,
27,Zinco,mg,1.30,13.00,
28,Tiamina (Vit.B1),mg,0.10,7.09,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.30,18.75,
31,Niacina (Vit. PP),mg,0.10,0.55,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,76.00,38.00,
34,Retinolo (equivalente),mcg,329.83,55.57,
35,Retinolo,mcg,318.00,,
36,Carotene,mcg,71.00,,
37,Vitamina D,mcg,5.00,50.00,
38,Vitamina E,mg,0.74,7.40,
