,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,94.70,,
2,Calorie,kcal,21.00,,
3,Fibra alimentare,g,0.90,,
4,Proteine totali,g,1.20,,23.39
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,1.20,,
7,Glucidi disponibili,g,3.00,,54.68
8,Glucidi solubili,g,3.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.50,,21.93
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.50,,
13,Lipidi saturi totali,g,0.07,,
14,Acido oleico,g,0.08,,
15,Monoinsaturi totali,g,0.08,,
16,Acido linoleico,g,0.20,,
17,Acido linolenico,g,0.20,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.40,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.20,,
23,Calcio,mg,9.00,1.12,
24,Sodio,mg,9.00,,
25,Potassio,mg,230.00,7.42,
26,Fosforo,mg,24.00,3.00,
27,Zinco,mg,0.30,3.00,
28,Tiamina (Vit.B1),mg,0.00,0.00,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.00,0.00,
31,Niacina (Vit. PP),mg,0.80,4.39,
32,Vitamina C,mg,18.00,30.00,
33,Acido folico,mg,10.00,5.00,
34,Retinolo (equivalente),mcg,80.00,68.57,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,480.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,1.08,10.80,
