,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,86.40,,
2,Calorie,kcal,43.00,,
3,Fibra alimentare,g,5.60,,
4,Proteine totali,g,3.80,,36.78
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,3.80,,
7,Glucidi disponibili,g,5.30,,47.97
8,Glucidi solubili,g,5.30,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.70,,15.25
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.70,,
13,Lipidi saturi totali,g,0.12,,
14,Acido oleico,g,0.26,,
15,Monoinsaturi totali,g,0.27,,
16,Acido linoleico,g,0.11,,
17,Acido linolenico,g,0.11,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.22,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,9.50,,
23,Calcio,mg,210.00,26.25,
24,Sodio,mg,15.00,,
25,Potassio,mg,260.00,8.39,
26,Fosforo,mg,75.00,9.38,
27,Zinco,mg,0.90,9.00,
28,Tiamina (Vit.B1),mg,0.12,8.51,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.33,20.62,
31,Niacina (Vit. PP),mg,1.10,6.03,
32,Vitamina C,mg,31.00,51.67,
33,Acido folico,mg,110.00,55.00,
34,Retinolo (equivalente),mcg,123.33,105.71,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,740.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,5.00,50.00,
