,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,81.90,,
2,Calorie,kcal,67.00,,
3,Fibra alimentare,g,1.40,,
4,Proteine totali,g,2.00,,10.77
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,2.00,,
7,Glucidi disponibili,g,15.80,,89.23
8,Glucidi solubili,g,0.20,,
9,Amido,g,15.60,,
10,Lipidi totali,g,0.00,,0.00
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,0.00,,
14,Acido oleico,g,0.00,,
15,Monoinsaturi totali,g,0.00,,
16,Acido linoleico,g,0.00,,
17,Acido linolenico,g,0.00,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.00,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.60,,
23,Calcio,mg,10.00,1.25,
24,Sodio,mg,23.00,,
25,Potassio,mg,367.00,11.84,
26,Fosforo,mg,54.00,6.75,
27,Zinco,mg,0.50,5.00,
28,Tiamina (Vit.B1),mg,0.12,8.51,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.03,1.88,
31,Niacina (Vit. PP),mg,2.40,13.17,
32,Vitamina C,mg,28.00,46.67,
33,Acido folico,mg,25.00,12.50,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.06,0.60,
