,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,84.50,,
2,Calorie,kcal,58.00,,
3,Fibra alimentare,g,2.50,,
4,Proteine totali,g,2.60,,17.57
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,2.60,,
7,Glucidi disponibili,g,1.40,,9.47
8,Glucidi solubili,g,0.60,,
9,Amido,g,0.80,,
10,Lipidi totali,g,4.80,,72.97
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,4.80,,
13,Lipidi saturi totali,g,0.58,,
14,Acido oleico,g,1.50,,
15,Monoinsaturi totali,g,1.52,,
16,Acido linoleico,g,2.31,,
17,Acido linolenico,g,2.31,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,4.62,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.90,,
23,Calcio,mg,30.00,3.75,
24,Sodio,mg,1352.00,,
25,Potassio,mg,123.00,3.97,
26,Fosforo,mg,81.00,10.12,
27,Zinco,mg,0.40,4.00,
28,Tiamina (Vit.B1),mg,0.08,5.67,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.11,6.87,
31,Niacina (Vit. PP),mg,2.30,12.62,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,8.50,7.29,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,51.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,2.51,25.10,
