,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,2.10,,
2,Calorie,kcal,601.00,,
3,Fibra alimentare,g,6.10,,
4,Proteine totali,g,17.90,,11.89
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,17.90,,
7,Glucidi disponibili,g,8.20,,5.29
8,Glucidi solubili,g,5.70,,
9,Amido,g,2.50,,
10,Lipidi totali,g,55.40,,82.82
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,55.40,,
13,Lipidi saturi totali,g,7.02,,
14,Acido oleico,g,36.61,,
15,Monoinsaturi totali,g,37.40,,
16,Acido linoleico,g,8.04,,
17,Acido linolenico,g,8.04,,
18,Altri polinsaturi,g,0.05,,
19,Polinsaturi totali,g,16.13,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,3.00,,
23,Calcio,mg,110.00,13.75,
24,Sodio,mg,530.00,,
25,Potassio,mg,1040.00,33.55,
26,Fosforo,mg,420.00,52.50,
27,Zinco,mg,2.20,22.00,
28,Tiamina (Vit.B1),mg,0.70,49.65,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.23,14.37,
31,Niacina (Vit. PP),mg,1.70,9.33,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,58.00,29.00,
34,Retinolo (equivalente),mcg,21.67,18.57,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,130.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,4.16,41.60,
