,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,92.30,,
2,Calorie,kcal,24.00,,
3,Fibra alimentare,g,0.60,,
4,Proteine totali,g,0.50,,8.26
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,0.50,,
7,Glucidi disponibili,g,5.70,,88.03
8,Glucidi solubili,g,5.70,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.10,,3.72
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.10,,
13,Lipidi saturi totali,g,0.02,,
14,Acido oleico,g,0.00,,
15,Monoinsaturi totali,g,0.00,,
16,Acido linoleico,g,0.04,,
17,Acido linolenico,g,0.04,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.08,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.20,,
23,Calcio,mg,16.00,2.00,
24,Sodio,mg,51.00,,
25,Potassio,mg,240.00,7.74,
26,Fosforo,mg,25.00,3.12,
27,Zinco,mg,0.10,1.00,
28,Tiamina (Vit.B1),mg,0.03,2.13,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.07,4.38,
31,Niacina (Vit. PP),mg,0.70,3.84,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,12.00,6.00,
34,Retinolo (equivalente),mcg,1352.50,1159.29,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,8115.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.56,5.60,
