,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,11.00,,
2,Calorie,kcal,323.00,,
3,Fibra alimentare,g,10.90,,
4,Proteine totali,g,5.80,,6.72
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,5.80,,
7,Glucidi disponibili,g,71.70,,83.62
8,Glucidi solubili,g,27.50,,
9,Amido,g,44.20,,
10,Lipidi totali,g,3.70,,9.65
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,3.70,,
13,Lipidi saturi totali,g,0.64,,
14,Acido oleico,g,1.36,,
15,Monoinsaturi totali,g,1.38,,
16,Acido linoleico,g,1.33,,
17,Acido linolenico,g,1.33,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,2.66,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,3.20,,
23,Calcio,mg,50.00,6.25,
24,Sodio,mg,11.00,,
25,Potassio,mg,847.00,27.32,
26,Fosforo,mg,164.00,20.50,
27,Zinco,mg,0.90,9.00,
28,Tiamina (Vit.B1),mg,0.23,16.31,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.37,23.12,
31,Niacina (Vit. PP),mg,1.00,5.49,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,2.26,22.60,
