,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,87.50,,
2,Calorie,kcal,42.00,,
3,Fibra alimentare,g,1.40,,
4,Proteine totali,g,0.50,,4.74
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,0.50,,
7,Glucidi disponibili,g,10.50,,93.12
8,Glucidi solubili,g,10.50,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.10,,2.13
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.10,,
13,Lipidi saturi totali,g,0.01,,
14,Acido oleico,g,0.06,,
15,Monoinsaturi totali,g,0.06,,
16,Acido linoleico,g,0.02,,
17,Acido linolenico,g,0.02,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.04,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.20,,
23,Calcio,mg,13.00,1.62,
24,Sodio,mg,2.00,,
25,Potassio,mg,190.00,6.13,
26,Fosforo,mg,14.00,1.75,
27,Zinco,mg,0.00,0.00,
28,Tiamina (Vit.B1),mg,0.08,5.67,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.05,3.12,
31,Niacina (Vit. PP),mg,0.50,2.74,
32,Vitamina C,mg,5.00,8.33,
33,Acido folico,mg,2.00,1.00,
34,Retinolo (equivalente),mcg,16.00,13.71,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,96.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.47,4.70,
