,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,74.10,,
2,Calorie,kcal,113.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,21.70,,76.83
5,Proteine animali,g,21.70,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.50,,1.66
8,Glucidi solubili,g,0.50,,
9,Amido,g,0.00,,
10,Lipidi totali,g,2.70,,21.51
11,Lipidi animali,g,2.70,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,0.97,,
14,Acido oleico,g,0.90,,
15,Monoinsaturi totali,g,1.11,,
16,Acido linoleico,g,0.18,,
17,Acido linolenico,g,0.18,,
18,Altri polinsaturi,g,0.12,,
19,Polinsaturi totali,g,0.48,,
20,Colesterolo,mg,52.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,3.20,,
23,Calcio,mg,10.00,1.25,
24,Sodio,mg,44.00,,
25,Potassio,mg,330.00,10.65,
26,Fosforo,mg,230.00,28.75,
27,Zinco,mg,2.10,21.00,
28,Tiamina (Vit.B1),mg,0.10,7.09,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.12,7.50,
31,Niacina (Vit. PP),mg,4.60,25.23,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.60,6.00,
38,Vitamina E,mg,0.48,4.80,
