,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,79.00,,
2,Calorie,kcal,102.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,11.70,,44.90
5,Proteine animali,g,11.70,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,2.60,,9.33
8,Glucidi solubili,g,2.60,,
9,Amido,g,0.00,,
10,Lipidi totali,g,5.30,,45.77
11,Lipidi animali,g,5.30,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,3.17,,
14,Acido oleico,g,1.39,,
15,Monoinsaturi totali,g,1.68,,
16,Acido linoleico,g,0.07,,
17,Acido linolenico,g,0.07,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.14,,
20,Colesterolo,mg,13.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.10,,
23,Calcio,mg,73.00,9.12,
24,Sodio,mg,380.00,,
25,Potassio,mg,89.00,2.87,
26,Fosforo,mg,160.00,20.00,
27,Zinco,mg,0.60,6.00,
28,Tiamina (Vit.B1),mg,0.03,2.13,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.26,16.25,
31,Niacina (Vit. PP),mg,0.10,0.55,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,45.67,7.71,
35,Retinolo,mcg,44.00,,
36,Carotene,mcg,10.00,,
37,Vitamina D,mcg,0.08,0.80,
38,Vitamina E,mg,0.08,0.80,
