,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,60.70,,
2,Calorie,kcal,124.00,,
3,Fibra alimentare,g,3.60,,
4,Proteine totali,g,1.50,,4.84
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,1.50,,
7,Glucidi disponibili,g,31.30,,94.43
8,Glucidi solubili,g,31.30,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.10,,0.73
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.10,,
13,Lipidi saturi totali,g,0.04,,
14,Acido oleico,g,0.03,,
15,Monoinsaturi totali,g,0.03,,
16,Acido linoleico,g,0.01,,
17,Acido linolenico,g,0.01,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.02,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.30,,
23,Calcio,mg,24.00,3.00,
24,Sodio,mg,7.00,,
25,Potassio,mg,410.00,13.23,
26,Fosforo,mg,28.00,3.50,
27,Zinco,mg,0.20,2.00,
28,Tiamina (Vit.B1),mg,0.06,4.26,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.07,4.38,
31,Niacina (Vit. PP),mg,0.70,3.84,
32,Vitamina C,mg,14.00,23.33,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,3.00,2.57,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,18.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.10,1.00,
