,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,38.90,,
2,Calorie,kcal,374.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,25.40,,27.18
5,Proteine animali,g,25.40,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.10,,0.10
8,Glucidi solubili,g,0.10,,
9,Amido,g,0.00,,
10,Lipidi totali,g,30.20,,72.72
11,Lipidi animali,g,30.20,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,14.67,,
14,Acido oleico,g,7.89,,
15,Monoinsaturi totali,g,8.56,,
16,Acido linoleico,g,0.26,,
17,Acido linolenico,g,0.26,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.52,,
20,Colesterolo,mg,90.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.60,,
23,Calcio,mg,604.00,75.50,
24,Sodio,mg,630.00,,
25,Potassio,mg,111.00,3.58,
26,Fosforo,mg,480.00,60.00,
27,Zinco,mg,2.50,25.00,
28,Tiamina (Vit.B1),mg,0.07,4.96,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.30,18.75,
31,Niacina (Vit. PP),mg,0.30,1.65,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,248.00,57.57,
35,Retinolo,mcg,217.00,,
36,Carotene,mcg,186.00,,
37,Vitamina D,mcg,0.24,2.40,
38,Vitamina E,mg,0.70,7.00,
