,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,76.10,,
2,Calorie,kcal,76.00,,
3,Fibra alimentare,g,5.20,,
4,Proteine totali,g,7.00,,35.06
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,7.00,,
7,Glucidi disponibili,g,12.40,,62.68
8,Glucidi solubili,g,4.40,,
9,Amido,g,8.00,,
10,Lipidi totali,g,0.20,,2.25
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.20,,
13,Lipidi saturi totali,g,0.08,,
14,Acido oleico,g,0.06,,
15,Monoinsaturi totali,g,0.06,,
16,Acido linoleico,g,0.02,,
17,Acido linolenico,g,0.02,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.04,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.80,,
23,Calcio,mg,47.00,5.88,
24,Sodio,mg,1.00,,
25,Potassio,mg,202.00,6.52,
26,Fosforo,mg,101.00,12.62,
27,Zinco,mg,0.70,7.00,
28,Tiamina (Vit.B1),mg,0.42,29.79,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.18,11.25,
31,Niacina (Vit. PP),mg,1.00,5.49,
32,Vitamina C,mg,28.00,46.67,
33,Acido folico,mg,62.00,31.00,
34,Retinolo (equivalente),mcg,49.00,42.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,294.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.21,2.10,
