,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,62.00,,
2,Calorie,kcal,133.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,25.10,,75.60
5,Proteine animali,g,25.10,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,3.60,,24.40
11,Lipidi animali,g,3.60,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,0.82,,
14,Acido oleico,g,0.55,,
15,Monoinsaturi totali,g,0.96,,
16,Acido linoleico,g,0.05,,
17,Acido linolenico,g,0.05,,
18,Altri polinsaturi,g,1.37,,
19,Polinsaturi totali,g,1.47,,
20,Colesterolo,mg,60.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.80,,
23,Calcio,mg,540.00,67.50,
24,Sodio,mg,530.00,,
25,Potassio,mg,320.00,10.32,
26,Fosforo,mg,510.00,63.75,
27,Zinco,mg,0.90,9.00,
28,Tiamina (Vit.B1),mg,0.01,0.71,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.26,16.25,
31,Niacina (Vit. PP),mg,4.40,24.14,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,8.00,4.00,
34,Retinolo (equivalente),mcg,12.00,1.71,
35,Retinolo,mcg,12.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,4.60,46.00,
38,Vitamina E,mg,0.29,2.90,
