,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,38.80,,
2,Calorie,kcal,411.00,,
3,Fibra alimentare,g,7.50,,
4,Proteine totali,g,13.20,,12.69
5,Proteine animali,g,7.50,,
6,Proteine vegetali,g,5.70,,
7,Glucidi disponibili,g,33.50,,31.49
8,Glucidi solubili,g,21.10,,
9,Amido,g,12.40,,
10,Lipidi totali,g,25.80,,55.82
11,Lipidi animali,g,19.60,,
12,Lipidi vegetali,g,6.20,,
13,Lipidi saturi totali,g,14.32,,
14,Acido oleico,g,7.80,,
15,Monoinsaturi totali,g,8.71,,
16,Acido linoleico,g,0.99,,
17,Acido linolenico,g,0.99,,
18,Altri polinsaturi,g,0.06,,
19,Polinsaturi totali,g,2.04,,
20,Colesterolo,mg,197.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,4.60,,
23,Calcio,mg,55.00,6.88,
24,Sodio,mg,303.00,,
25,Potassio,mg,460.00,14.84,
26,Fosforo,mg,288.00,36.00,
27,Zinco,mg,2.40,24.00,
28,Tiamina (Vit.B1),mg,0.07,4.96,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.23,14.37,
31,Niacina (Vit. PP),mg,0.60,3.29,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,27.00,13.50,
34,Retinolo (equivalente),mcg,150.67,34.14,
35,Retinolo,mcg,133.00,,
36,Carotene,mcg,106.00,,
37,Vitamina D,mcg,0.60,6.00,
38,Vitamina E,mg,1.02,10.20,
