,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,19.40,,
2,Calorie,kcal,368.00,,
3,Fibra alimentare,g,1.00,,
4,Proteine totali,g,8.90,,9.35
5,Proteine animali,g,6.90,,
6,Proteine vegetali,g,2.00,,
7,Glucidi disponibili,g,63.60,,66.06
8,Glucidi solubili,g,34.10,,
9,Amido,g,29.50,,
10,Lipidi totali,g,10.40,,24.59
11,Lipidi animali,g,10.30,,
12,Lipidi vegetali,g,0.10,,
13,Lipidi saturi totali,g,5.12,,
14,Acido oleico,g,2.95,,
15,Monoinsaturi totali,g,3.33,,
16,Acido linoleico,g,0.54,,
17,Acido linolenico,g,0.54,,
18,Altri polinsaturi,g,0.03,,
19,Polinsaturi totali,g,1.11,,
20,Colesterolo,mg,168.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,2.80,,
23,Calcio,mg,9.00,1.12,
24,Sodio,mg,350.00,,
25,Potassio,mg,82.00,2.65,
26,Fosforo,mg,121.00,15.12,
27,Zinco,mg,0.70,7.00,
28,Tiamina (Vit.B1),mg,0.00,0.00,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.12,7.50,
31,Niacina (Vit. PP),mg,0.50,2.74,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,10.00,5.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,2.80,28.00,
38,Vitamina E,mg,2.61,26.10,
