,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,61.00,,
2,Calorie,kcal,166.00,,
3,Fibra alimentare,g,4.10,,
4,Proteine totali,g,20.70,,50.77
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,20.70,,
7,Glucidi disponibili,g,5.50,,13.91
8,Glucidi solubili,g,0.90,,
9,Amido,g,4.60,,
10,Lipidi totali,g,6.40,,35.32
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,6.40,,
13,Lipidi saturi totali,g,0.92,,
14,Acido oleico,g,1.39,,
15,Monoinsaturi totali,g,1.41,,
16,Acido linoleico,g,3.18,,
17,Acido linolenico,g,3.18,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,6.36,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,3.60,,
23,Calcio,mg,120.00,15.00,
24,Sodio,mg,6.00,,
25,Potassio,mg,370.00,11.94,
26,Fosforo,mg,200.00,25.00,
27,Zinco,mg,1.80,18.00,
28,Tiamina (Vit.B1),mg,0.19,13.48,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.48,30.00,
31,Niacina (Vit. PP),mg,3.20,17.55,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,76.00,38.00,
34,Retinolo (equivalente),mcg,5.00,4.29,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,30.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.00,0.00,
