,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,9.00,,
2,Calorie,kcal,480.00,,
3,Fibra alimentare,g,1.70,,
4,Proteine totali,g,7.70,,6.21
5,Proteine animali,g,2.20,,
6,Proteine vegetali,g,5.50,,
7,Glucidi disponibili,g,61.30,,49.52
8,Glucidi solubili,g,25.80,,
9,Amido,g,35.50,,
10,Lipidi totali,g,24.40,,44.27
11,Lipidi animali,g,20.60,,
12,Lipidi vegetali,g,3.80,,
13,Lipidi saturi totali,g,10.25,,
14,Acido oleico,g,7.76,,
15,Monoinsaturi totali,g,8.83,,
16,Acido linoleico,g,2.86,,
17,Acido linolenico,g,2.86,,
18,Altri polinsaturi,g,0.03,,
19,Polinsaturi totali,g,5.75,,
20,Colesterolo,mg,224.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.30,,
23,Calcio,mg,32.00,4.00,
24,Sodio,mg,103.00,,
25,Potassio,mg,84.00,2.71,
26,Fosforo,mg,154.00,19.25,
27,Zinco,mg,0.80,8.00,
28,Tiamina (Vit.B1),mg,0.15,10.64,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.06,3.75,
31,Niacina (Vit. PP),mg,0.60,3.29,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,27.00,13.50,
34,Retinolo (equivalente),mcg,204.50,35.29,
35,Retinolo,mcg,196.00,,
36,Carotene,mcg,51.00,,
37,Vitamina D,mcg,0.73,7.30,
38,Vitamina E,mg,2.20,22.00,
