,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,65.90,,
2,Calorie,kcal,161.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,25.00,,62.03
5,Proteine animali,g,25.00,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,6.80,,37.97
11,Lipidi animali,g,6.80,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,1.91,,
14,Acido oleico,g,1.99,,
15,Monoinsaturi totali,g,2.36,,
16,Acido linoleico,g,1.30,,
17,Acido linolenico,g,1.30,,
18,Altri polinsaturi,g,0.15,,
19,Polinsaturi totali,g,2.75,,
20,Colesterolo,mg,100.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.50,,
23,Calcio,mg,12.00,1.50,
24,Sodio,mg,40.00,,
25,Potassio,mg,175.00,5.65,
26,Fosforo,mg,200.00,25.00,
27,Zinco,mg,2.70,27.00,
28,Tiamina (Vit.B1),mg,0.08,5.67,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.15,9.37,
31,Niacina (Vit. PP),mg,7.50,41.14,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,8.00,4.00,
34,Retinolo (equivalente),mcg,73.00,10.43,
35,Retinolo,mcg,73.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.50,5.00,
38,Vitamina E,mg,0.05,0.50,
