,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,75.60,,
2,Calorie,kcal,95.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,21.60,,90.57
5,Proteine animali,g,21.60,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,1.00,,9.43
11,Lipidi animali,g,1.00,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,0.19,,
14,Acido oleico,g,0.09,,
15,Monoinsaturi totali,g,0.14,,
16,Acido linoleico,g,0.01,,
17,Acido linolenico,g,0.01,,
18,Altri polinsaturi,g,0.33,,
19,Polinsaturi totali,g,0.35,,
20,Colesterolo,mg,50.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,2.30,,
23,Calcio,mg,31.00,3.88,
24,Sodio,mg,2045.00,,
25,Potassio,mg,424.00,13.68,
26,Fosforo,mg,562.00,70.25,
27,Zinco,mg,0.40,4.00,
28,Tiamina (Vit.B1),mg,0.28,19.86,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.11,6.87,
31,Niacina (Vit. PP),mg,2.40,13.17,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.44,4.40,
