,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,81.00,,
2,Calorie,kcal,88.00,,
3,Fibra alimentare,g,0.20,,
4,Proteine totali,g,2.80,,12.72
5,Proteine animali,g,2.80,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,12.60,,53.54
8,Glucidi solubili,g,12.60,,
9,Amido,g,0.00,,
10,Lipidi totali,g,3.30,,33.74
11,Lipidi animali,g,3.30,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,1.75,,
14,Acido oleico,g,0.70,,
15,Monoinsaturi totali,g,0.71,,
16,Acido linoleico,g,0.07,,
17,Acido linolenico,g,0.07,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.14,,
20,Colesterolo,mg,7.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.10,,
23,Calcio,mg,111.00,13.88,
24,Sodio,mg,48.00,,
25,Potassio,mg,150.00,4.84,
26,Fosforo,mg,87.00,10.88,
27,Zinco,mg,0.50,5.00,
28,Tiamina (Vit.B1),mg,0.03,2.13,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.16,10.00,
31,Niacina (Vit. PP),mg,0.10,0.55,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,10.00,5.00,
34,Retinolo (equivalente),mcg,32.50,6.43,
35,Retinolo,mcg,30.00,,
36,Carotene,mcg,15.00,,
37,Vitamina D,mcg,0.04,0.40,
38,Vitamina E,mg,0.05,0.50,
