,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,95.00,,
2,Calorie,kcal,12.00,,
3,Fibra alimentare,g,3.60,,
4,Proteine totali,g,1.20,,39.81
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,1.20,,
7,Glucidi disponibili,g,1.70,,52.73
8,Glucidi solubili,g,1.70,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.10,,7.46
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.10,,
13,Lipidi saturi totali,g,0.02,,
14,Acido oleico,g,0.00,,
15,Monoinsaturi totali,g,0.00,,
16,Acido linoleico,g,0.04,,
17,Acido linolenico,g,0.04,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.08,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.50,,
23,Calcio,mg,150.00,18.75,
24,Sodio,mg,7.00,,
25,Potassio,mg,180.00,5.81,
26,Fosforo,mg,26.00,3.25,
27,Zinco,mg,0.20,2.00,
28,Tiamina (Vit.B1),mg,0.03,2.13,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.08,5.00,
31,Niacina (Vit. PP),mg,0.30,1.65,
32,Vitamina C,mg,8.00,13.33,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,267.00,228.86,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,1602.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,2.26,22.60,
