,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,15.10,,
2,Calorie,kcal,655.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,4.20,,2.56
5,Proteine animali,g,4.20,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,2.20,,1.26
8,Glucidi solubili,g,2.20,,
9,Amido,g,0.00,,
10,Lipidi totali,g,70.00,,96.18
11,Lipidi animali,g,4.80,,
12,Lipidi vegetali,g,65.20,,
13,Lipidi saturi totali,g,8.82,,
14,Acido oleico,g,23.22,,
15,Monoinsaturi totali,g,23.70,,
16,Acido linoleico,g,33.07,,
17,Acido linolenico,g,33.07,,
18,Altri polinsaturi,g,0.04,,
19,Polinsaturi totali,g,66.18,,
20,Colesterolo,mg,70.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.50,,
23,Calcio,mg,18.00,2.25,
24,Sodio,mg,450.00,,
25,Potassio,mg,16.00,0.52,
26,Fosforo,mg,28.00,3.50,
27,Zinco,mg,0.50,5.00,
28,Tiamina (Vit.B1),mg,0.02,1.42,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.04,2.50,
31,Niacina (Vit. PP),mg,0.00,0.00,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,4.00,2.00,
34,Retinolo (equivalente),mcg,102.67,26.57,
35,Retinolo,mcg,86.00,,
36,Carotene,mcg,100.00,,
37,Vitamina D,mcg,0.30,3.00,
38,Vitamina E,mg,18.99,189.90,
