,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,94.00,,
2,Calorie,kcal,19.00,,
3,Fibra alimentare,g,1.60,,
4,Proteine totali,g,2.10,,46.50
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,2.10,,
7,Glucidi disponibili,g,0.90,,18.63
8,Glucidi solubili,g,0.90,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.70,,34.87
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.70,,
13,Lipidi saturi totali,g,0.15,,
14,Acido oleico,g,0.02,,
15,Monoinsaturi totali,g,0.02,,
16,Acido linoleico,g,0.27,,
17,Acido linolenico,g,0.27,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.54,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.80,,
23,Calcio,mg,16.00,2.00,
24,Sodio,mg,287.00,,
25,Potassio,mg,172.00,5.55,
26,Fosforo,mg,43.00,5.38,
27,Zinco,mg,0.40,4.00,
28,Tiamina (Vit.B1),mg,0.06,4.26,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.10,6.25,
31,Niacina (Vit. PP),mg,1.00,5.49,
32,Vitamina C,mg,18.00,30.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,53.00,45.43,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,318.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.43,4.30,
