,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,81.30,,
2,Calorie,kcal,8.00,,
3,Fibra alimentare,g,12.30,,
4,Proteine totali,g,1.50,,76.92
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,1.50,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.20,,23.08
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.20,,
13,Lipidi saturi totali,g,0.04,,
14,Acido oleico,g,0.01,,
15,Monoinsaturi totali,g,0.02,,
16,Acido linoleico,g,0.00,,
17,Acido linolenico,g,0.00,,
18,Altri polinsaturi,g,0.06,,
19,Polinsaturi totali,g,0.06,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,8.90,,
23,Calcio,mg,72.00,9.00,
24,Sodio,mg,67.00,,
25,Potassio,mg,63.00,2.03,
26,Fosforo,mg,160.00,20.00,
27,Zinco,mg,1.90,19.00,
28,Tiamina (Vit.B1),mg,0.01,0.71,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.47,29.37,
31,Niacina (Vit. PP),mg,0.60,3.29,
32,Vitamina C,mg,3.00,5.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,12.00,10.29,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,72.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.87,8.70,
