,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,88.10,,
2,Calorie,kcal,14.00,,
3,Fibra alimentare,g,1.00,,
4,Proteine totali,g,1.90,,54.40
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,1.90,,
7,Glucidi disponibili,g,0.50,,13.39
8,Glucidi solubili,g,0.50,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.50,,32.21
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.50,,
13,Lipidi saturi totali,g,0.12,,
14,Acido oleico,g,0.01,,
15,Monoinsaturi totali,g,0.01,,
16,Acido linoleico,g,0.19,,
17,Acido linolenico,g,0.19,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.38,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,7.80,,
23,Calcio,mg,115.00,14.37,
24,Sodio,mg,14.00,,
25,Potassio,mg,357.00,11.52,
26,Fosforo,mg,45.00,5.62,
27,Zinco,mg,0.40,4.00,
28,Tiamina (Vit.B1),mg,0.06,4.26,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.53,33.12,
31,Niacina (Vit. PP),mg,0.30,1.65,
32,Vitamina C,mg,46.00,76.67,
33,Acido folico,mg,29.00,14.50,
34,Retinolo (equivalente),mcg,542.00,464.57,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,3252.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.57,5.70,
