,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,48.70,,
2,Calorie,kcal,386.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,14.60,,15.16
5,Proteine animali,g,14.60,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,36.30,,84.84
11,Lipidi animali,g,36.30,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,17.14,,
14,Acido oleico,g,12.96,,
15,Monoinsaturi totali,g,13.40,,
16,Acido linoleico,g,0.85,,
17,Acido linolenico,g,0.85,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,1.70,,
20,Colesterolo,mg,71.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.20,,
23,Calcio,mg,7.00,0.88,
24,Sodio,mg,60.00,,
25,Potassio,mg,230.00,7.42,
26,Fosforo,mg,130.00,16.25,
27,Zinco,mg,1.90,19.00,
28,Tiamina (Vit.B1),mg,0.09,6.38,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.16,10.00,
31,Niacina (Vit. PP),mg,3.90,21.39,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.40,4.00,
38,Vitamina E,mg,0.07,0.70,
