,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,81.00,,
2,Calorie,kcal,72.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,13.50,,75.91
5,Proteine animali,g,13.50,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,4.10,,21.56
8,Glucidi solubili,g,4.10,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.20,,2.53
11,Lipidi animali,g,0.20,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,0.12,,
14,Acido oleico,g,0.05,,
15,Monoinsaturi totali,g,0.06,,
16,Acido linoleico,g,0.00,,
17,Acido linolenico,g,0.00,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.00,,
20,Colesterolo,mg,32.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.40,,
23,Calcio,mg,92.00,11.50,
24,Sodio,mg,40.00,,
25,Potassio,mg,95.00,3.06,
26,Fosforo,mg,160.00,20.00,
27,Zinco,mg,0.60,6.00,
28,Tiamina (Vit.B1),mg,0.04,2.84,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.30,18.75,
31,Niacina (Vit. PP),mg,0.20,1.10,
32,Vitamina C,mg,1.00,1.67,
33,Acido folico,mg,6.00,3.00,
34,Retinolo (equivalente),mcg,2.17,0.43,
35,Retinolo,mcg,2.00,,
36,Carotene,mcg,1.00,,
37,Vitamina D,mcg,0.03,0.30,
38,Vitamina E,mg,0.03,0.30,
