,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,70.10,,
2,Calorie,kcal,144.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,20.30,,56.31
5,Proteine animali,g,20.30,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,7.00,,43.69
11,Lipidi animali,g,7.00,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,2.52,,
14,Acido oleico,g,2.42,,
15,Monoinsaturi totali,g,2.80,,
16,Acido linoleico,g,0.69,,
17,Acido linolenico,g,0.69,,
18,Altri polinsaturi,g,0.29,,
19,Polinsaturi totali,g,1.67,,
20,Colesterolo,mg,62.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.80,,
23,Calcio,mg,9.00,1.12,
24,Sodio,mg,83.00,,
25,Potassio,mg,260.00,8.39,
26,Fosforo,mg,170.00,21.25,
27,Zinco,mg,3.00,30.00,
28,Tiamina (Vit.B1),mg,0.06,4.26,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.14,8.75,
31,Niacina (Vit. PP),mg,5.90,32.36,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,14.00,7.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,1.20,12.00,
38,Vitamina E,mg,0.17,1.70,
