,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,65.20,,
2,Calorie,kcal,187.00,,
3,Fibra alimentare,g,1.30,,
4,Proteine totali,g,5.90,,12.15
5,Proteine animali,g,4.20,,
6,Proteine vegetali,g,1.70,,
7,Glucidi disponibili,g,16.10,,34.57
8,Glucidi solubili,g,1.00,,
9,Amido,g,15.10,,
10,Lipidi totali,g,11.50,,53.28
11,Lipidi animali,g,4.50,,
12,Lipidi vegetali,g,7.00,,
13,Lipidi saturi totali,g,2.75,,
14,Acido oleico,g,4.41,,
15,Monoinsaturi totali,g,4.62,,
16,Acido linoleico,g,3.26,,
17,Acido linolenico,g,3.26,,
18,Altri polinsaturi,g,0.06,,
19,Polinsaturi totali,g,6.58,,
20,Colesterolo,mg,34.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.80,,
23,Calcio,mg,79.00,9.88,
24,Sodio,mg,430.00,,
25,Potassio,mg,121.00,3.90,
26,Fosforo,mg,100.00,12.50,
27,Zinco,mg,1.30,13.00,
28,Tiamina (Vit.B1),mg,0.05,3.55,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.09,5.62,
31,Niacina (Vit. PP),mg,0.80,4.39,
32,Vitamina C,mg,2.00,3.33,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,23.67,7.43,
35,Retinolo,mcg,18.00,,
36,Carotene,mcg,34.00,,
37,Vitamina D,mcg,0.11,1.10,
38,Vitamina E,mg,2.85,28.50,
