,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,63.00,,
2,Calorie,kcal,271.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,8.40,,12.38
5,Proteine animali,g,8.40,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,3.20,,4.41
8,Glucidi solubili,g,3.20,,
9,Amido,g,0.00,,
10,Lipidi totali,g,25.10,,83.21
11,Lipidi animali,g,25.10,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,17.51,,
14,Acido oleico,g,4.69,,
15,Monoinsaturi totali,g,5.45,,
16,Acido linoleico,g,0.38,,
17,Acido linolenico,g,0.38,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.76,,
20,Colesterolo,mg,51.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.60,,
23,Calcio,mg,84.00,10.50,
24,Sodio,mg,256.00,,
25,Potassio,mg,37.00,1.19,
26,Fosforo,mg,196.00,24.50,
27,Zinco,mg,0.20,2.00,
28,Tiamina (Vit.B1),mg,0.03,2.13,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.18,11.25,
31,Niacina (Vit. PP),mg,0.20,1.10,
32,Vitamina C,mg,1.00,1.67,
33,Acido folico,mg,5.00,2.50,
34,Retinolo (equivalente),mcg,11.50,2.71,
35,Retinolo,mcg,10.00,,
36,Carotene,mcg,9.00,,
37,Vitamina D,mcg,0.18,1.80,
38,Vitamina E,mg,0.11,1.10,
