,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,82.20,,
2,Calorie,kcal,68.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,14.20,,84.13
5,Proteine animali,g,14.20,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.70,,3.88
8,Glucidi solubili,g,0.70,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.90,,12.00
11,Lipidi animali,g,0.90,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,0.00,,
14,Acido oleico,g,0.00,,
15,Monoinsaturi totali,g,0.23,,
16,Acido linoleico,g,0.00,,
17,Acido linolenico,g,0.00,,
18,Altri polinsaturi,g,0.23,,
19,Polinsaturi totali,g,0.23,,
20,Colesterolo,mg,70.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.00,,
23,Calcio,mg,31.00,3.88,
24,Sodio,mg,130.00,,
25,Potassio,mg,222.00,7.16,
26,Fosforo,mg,218.00,27.25,
27,Zinco,mg,0.50,5.00,
28,Tiamina (Vit.B1),mg,0.03,2.13,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.04,2.50,
31,Niacina (Vit. PP),mg,2.50,13.71,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,5.00,2.50,
34,Retinolo (equivalente),mcg,15.00,2.14,
35,Retinolo,mcg,15.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.40,4.00,
