,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,90.70,,
2,Calorie,kcal,27.00,,
3,Fibra alimentare,g,2.10,,
4,Proteine totali,g,0.80,,11.89
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,0.80,,
7,Glucidi disponibili,g,6.10,,84.77
8,Glucidi solubili,g,6.10,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.10,,3.34
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.10,,
13,Lipidi saturi totali,g,0.01,,
14,Acido oleico,g,0.03,,
15,Monoinsaturi totali,g,0.03,,
16,Acido linoleico,g,0.04,,
17,Acido linolenico,g,0.04,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.08,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.40,,
23,Calcio,mg,4.00,0.50,
24,Sodio,mg,3.00,,
25,Potassio,mg,260.00,8.39,
26,Fosforo,mg,20.00,2.50,
27,Zinco,mg,0.10,1.00,
28,Tiamina (Vit.B1),mg,0.01,0.71,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.03,1.88,
31,Niacina (Vit. PP),mg,0.50,2.74,
32,Vitamina C,mg,4.00,6.67,
33,Acido folico,mg,3.00,1.50,
34,Retinolo (equivalente),mcg,27.00,23.14,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,162.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.97,9.70,
