,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,49.10,,
2,Calorie,kcal,373.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,15.80,,16.95
5,Proteine animali,g,15.80,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,34.40,,83.05
11,Lipidi animali,g,34.40,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,9.39,,
14,Acido oleico,g,0.00,,
15,Monoinsaturi totali,g,18.60,,
16,Acido linoleico,g,3.93,,
17,Acido linolenico,g,3.93,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,7.86,,
20,Colesterolo,mg,80.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.80,,
23,Calcio,mg,13.00,1.62,
24,Sodio,mg,61.00,,
25,Potassio,mg,270.00,8.71,
26,Fosforo,mg,197.00,24.62,
27,Zinco,mg,1.70,17.00,
28,Tiamina (Vit.B1),mg,0.07,4.96,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.20,12.50,
31,Niacina (Vit. PP),mg,6.40,35.11,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,8.00,4.00,
34,Retinolo (equivalente),mcg,90.00,12.86,
35,Retinolo,mcg,90.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.50,5.00,
38,Vitamina E,mg,1.74,17.40,
