,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,4.90,,
2,Calorie,kcal,372.00,,
3,Fibra alimentare,g,0.10,,
4,Proteine totali,g,5.50,,5.61
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,5.50,,
7,Glucidi disponibili,g,80.90,,86.59
8,Glucidi solubili,g,0.00,,
9,Amido,g,80.90,,
10,Lipidi totali,g,3.40,,7.80
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,3.40,,
13,Lipidi saturi totali,g,0.63,,
14,Acido oleico,g,0.36,,
15,Monoinsaturi totali,g,0.37,,
16,Acido linoleico,g,1.56,,
17,Acido linolenico,g,1.56,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,3.12,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,4.60,,
23,Calcio,mg,52.00,6.50,
24,Sodio,mg,73.00,,
25,Potassio,mg,1840.00,59.35,
26,Fosforo,mg,580.00,72.50,
27,Zinco,mg,0.50,5.00,
28,Tiamina (Vit.B1),mg,0.00,0.00,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.10,6.25,
31,Niacina (Vit. PP),mg,16.90,92.70,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,20.00,10.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.33,3.30,
