,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,8.50,,
2,Calorie,kcal,392.00,,
3,Fibra alimentare,g,1.80,,
4,Proteine totali,g,11.90,,11.74
5,Proteine animali,g,9.30,,
6,Proteine vegetali,g,2.60,,
7,Glucidi disponibili,g,69.80,,67.84
8,Glucidi solubili,g,39.30,,
9,Amido,g,30.50,,
10,Lipidi totali,g,9.20,,20.42
11,Lipidi animali,g,9.00,,
12,Lipidi vegetali,g,0.20,,
13,Lipidi saturi totali,g,2.83,,
14,Acido oleico,g,3.17,,
15,Monoinsaturi totali,g,3.47,,
16,Acido linoleico,g,0.97,,
17,Acido linolenico,g,0.97,,
18,Altri polinsaturi,g,0.14,,
19,Polinsaturi totali,g,2.08,,
20,Colesterolo,mg,261.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,2.00,,
23,Calcio,mg,40.00,5.00,
24,Sodio,mg,82.00,,
25,Potassio,mg,120.00,3.87,
26,Fosforo,mg,180.00,22.50,
27,Zinco,mg,1.00,10.00,
28,Tiamina (Vit.B1),mg,0.10,7.09,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.12,7.50,
31,Niacina (Vit. PP),mg,0.00,0.00,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.70,7.00,
38,Vitamina E,mg,1.02,10.20,
