,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,67.00,,
2,Calorie,kcal,193.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,20.30,,42.12
5,Proteine animali,g,20.30,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,12.40,,57.88
11,Lipidi animali,g,12.40,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,4.09,,
14,Acido oleico,g,4.68,,
15,Monoinsaturi totali,g,5.60,,
16,Acido linoleico,g,1.56,,
17,Acido linolenico,g,1.56,,
18,Altri polinsaturi,g,0.23,,
19,Polinsaturi totali,g,3.35,,
20,Colesterolo,mg,89.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.60,,
23,Calcio,mg,6.00,0.75,
24,Sodio,mg,60.00,,
25,Potassio,mg,320.00,10.32,
26,Fosforo,mg,180.00,22.50,
27,Zinco,mg,0.80,8.00,
28,Tiamina (Vit.B1),mg,0.12,8.51,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.22,13.75,
31,Niacina (Vit. PP),mg,8.30,45.53,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,11.00,5.50,
34,Retinolo (equivalente),mcg,17.00,2.43,
35,Retinolo,mcg,17.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.60,6.00,
38,Vitamina E,mg,0.14,1.40,
