,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,62.80,,
2,Calorie,kcal,237.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,14.60,,24.60
5,Proteine animali,g,14.60,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.70,,1.10
8,Glucidi solubili,g,0.70,,
9,Amido,g,0.00,,
10,Lipidi totali,g,19.60,,74.30
11,Lipidi animali,g,19.60,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,3.96,,
14,Acido oleico,g,4.66,,
15,Monoinsaturi totali,g,12.09,,
16,Acido linoleico,g,0.33,,
17,Acido linolenico,g,0.33,,
18,Altri polinsaturi,g,0.54,,
19,Polinsaturi totali,g,1.20,,
20,Colesterolo,mg,117.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.60,,
23,Calcio,mg,17.00,2.12,
24,Sodio,mg,87.00,,
25,Potassio,mg,270.00,8.71,
26,Fosforo,mg,223.00,27.88,
27,Zinco,mg,2.50,25.00,
28,Tiamina (Vit.B1),mg,0.18,12.77,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.32,20.00,
31,Niacina (Vit. PP),mg,2.60,14.26,
32,Vitamina C,mg,2.00,3.33,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,980.00,140.00,
35,Retinolo,mcg,980.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,4.90,49.00,
38,Vitamina E,mg,4.14,41.40,
