,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,76.60,,
2,Calorie,kcal,157.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,9.80,,25.05
5,Proteine animali,g,9.80,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.80,,1.91
8,Glucidi solubili,g,0.80,,
9,Amido,g,0.00,,
10,Lipidi totali,g,12.70,,73.04
11,Lipidi animali,g,12.70,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,2.95,,
14,Acido oleico,g,2.02,,
15,Monoinsaturi totali,g,2.53,,
16,Acido linoleico,g,0.03,,
17,Acido linolenico,g,0.03,,
18,Altri polinsaturi,g,1.43,,
19,Polinsaturi totali,g,1.49,,
20,Colesterolo,mg,2000.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,3.60,,
23,Calcio,mg,16.00,2.00,
24,Sodio,mg,140.00,,
25,Potassio,mg,270.00,8.71,
26,Fosforo,mg,330.00,41.25,
27,Zinco,mg,1.20,12.00,
28,Tiamina (Vit.B1),mg,0.25,17.73,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.28,17.50,
31,Niacina (Vit. PP),mg,6.00,32.91,
32,Vitamina C,mg,18.00,30.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,1.20,12.00,
