,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,92.00,,
2,Calorie,kcal,24.00,,
3,Fibra alimentare,g,2.10,,
4,Proteine totali,g,3.00,,49.75
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,3.00,,
7,Glucidi disponibili,g,3.00,,46.52
8,Glucidi solubili,g,3.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.10,,3.73
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.10,,
13,Lipidi saturi totali,g,0.02,,
14,Acido oleico,g,0.00,,
15,Monoinsaturi totali,g,0.00,,
16,Acido linoleico,g,0.04,,
17,Acido linolenico,g,0.04,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.08,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.00,,
23,Calcio,mg,24.00,3.00,
24,Sodio,mg,2.00,,
25,Potassio,mg,278.00,8.97,
26,Fosforo,mg,65.00,8.12,
27,Zinco,mg,0.80,8.00,
28,Tiamina (Vit.B1),mg,0.27,19.15,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.25,15.62,
31,Niacina (Vit. PP),mg,0.90,4.94,
32,Vitamina C,mg,24.00,40.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,13.00,11.14,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,78.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,1.16,11.60,
