,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,91.80,,
2,Calorie,kcal,19.00,,
3,Fibra alimentare,g,3.10,,
4,Proteine totali,g,2.80,,59.92
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,2.80,,
7,Glucidi disponibili,g,0.80,,16.01
8,Glucidi solubili,g,0.80,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.50,,24.07
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.50,,
13,Lipidi saturi totali,g,0.08,,
14,Acido oleico,g,0.01,,
15,Monoinsaturi totali,g,0.01,,
16,Acido linoleico,g,0.03,,
17,Acido linolenico,g,0.03,,
18,Altri polinsaturi,g,0.01,,
19,Polinsaturi totali,g,0.07,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.90,,
23,Calcio,mg,120.00,15.00,
24,Sodio,mg,200.00,,
25,Potassio,mg,290.00,9.35,
26,Fosforo,mg,36.00,4.50,
27,Zinco,mg,0.50,5.00,
28,Tiamina (Vit.B1),mg,0.02,1.42,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.05,3.12,
31,Niacina (Vit. PP),mg,0.40,2.19,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,98.00,49.00,
34,Retinolo (equivalente),mcg,575.83,493.57,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,3455.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,1.71,17.10,
