,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,11.60,,
2,Calorie,kcal,325.00,,
3,Fibra alimentare,g,13.70,,
4,Proteine totali,g,25.00,,28.72
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,25.00,,
7,Glucidi disponibili,g,54.00,,64.82
8,Glucidi solubili,g,2.40,,
9,Amido,g,51.60,,
10,Lipidi totali,g,2.50,,6.46
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,2.50,,
13,Lipidi saturi totali,g,0.34,,
14,Acido oleico,g,0.42,,
15,Monoinsaturi totali,g,0.42,,
16,Acido linoleico,g,0.91,,
17,Acido linolenico,g,0.91,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,1.82,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,5.10,,
23,Calcio,mg,127.00,15.88,
24,Sodio,mg,8.00,,
25,Potassio,mg,980.00,31.61,
26,Fosforo,mg,347.00,43.38,
27,Zinco,mg,3.30,33.00,
28,Tiamina (Vit.B1),mg,0.57,40.43,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.20,12.50,
31,Niacina (Vit. PP),mg,1.80,9.87,
32,Vitamina C,mg,3.00,5.00,
33,Acido folico,mg,110.00,55.00,
34,Retinolo (equivalente),mcg,10.00,8.57,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,60.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.52,5.20,
