,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,76.00,,
2,Calorie,kcal,122.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,17.00,,55.74
5,Proteine animali,g,17.00,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,6.00,,44.26
11,Lipidi animali,g,6.00,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,2.83,,
14,Acido oleico,g,2.14,,
15,Monoinsaturi totali,g,2.22,,
16,Acido linoleico,g,0.14,,
17,Acido linolenico,g,0.14,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.28,,
20,Colesterolo,mg,71.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,2.20,,
23,Calcio,mg,10.00,1.25,
24,Sodio,mg,70.00,,
25,Potassio,mg,330.00,10.65,
26,Fosforo,mg,191.00,23.88,
27,Zinco,mg,3.30,33.00,
28,Tiamina (Vit.B1),mg,0.16,11.35,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.22,13.75,
31,Niacina (Vit. PP),mg,5.40,29.62,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,6.00,0.86,
35,Retinolo,mcg,6.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.40,4.00,
38,Vitamina E,mg,0.09,0.90,
