,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,80.70,,
2,Calorie,kcal,37.00,,
3,Fibra alimentare,g,5.10,,
4,Proteine totali,g,5.40,,52.87
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,5.40,,
7,Glucidi disponibili,g,4.20,,42.73
8,Glucidi solubili,g,0.40,,
9,Amido,g,3.80,,
10,Lipidi totali,g,0.20,,4.41
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.20,,
13,Lipidi saturi totali,g,0.03,,
14,Acido oleico,g,0.04,,
15,Monoinsaturi totali,g,0.04,,
16,Acido linoleico,g,0.08,,
17,Acido linolenico,g,0.08,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.16,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.80,,
23,Calcio,mg,23.00,2.88,
24,Sodio,mg,18.00,,
25,Potassio,mg,210.00,6.77,
26,Fosforo,mg,98.00,12.25,
27,Zinco,mg,0.90,9.00,
28,Tiamina (Vit.B1),mg,0.20,14.18,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.10,6.25,
31,Niacina (Vit. PP),mg,1.20,6.58,
32,Vitamina C,mg,24.00,40.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,11.00,9.43,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,66.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.46,4.60,
